tweet_id,text,rating_numerator,rating_denominator,name,dogs_stage,year,month,day,rating,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
700167517596164096,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10.0,10.0,Dotsy,None,2016,2,18,10.0,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,beagle,0.16258499999999998,2841,819,6831384,103,Twitter for iPhone,Original tweet,https://t.co/A0h4lnhU4s
700462010979500032,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6.0,10.0,Murphy,None,2016,2,18,6.0,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,Pomeranian,0.110268,4446,1973,6831384,103,Twitter for iPhone,Original tweet,https://t.co/ALO02IAKCn
700505138482569216,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12.0,10.0,Kaia,None,2016,2,19,12.0,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,Norwegian_elkhound,0.160205,2441,624,6831384,103,Twitter for iPhone,Original tweet,https://t.co/5fMdH8GFaq
700518061187723268,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10.0,10.0,Vincent,None,2016,2,19,10.0,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,American_Staffordshire_terrier,0.569501,2822,874,6831384,103,Twitter for iPhone,Original tweet,https://t.co/JQGMP7kzjD
700747788515020802,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11.0,10.0,very,None,2016,2,19,11.0,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,Great_Pyrenees,0.481333,24516,10302,6831384,103,Twitter for iPhone,Original tweet,https://t.co/22x9SbCYCU
700847567345688576,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10.0,10.0,Crouton,None,2016,2,20,10.0,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,Rhodesian_ridgeback,0.252514,2606,545,6831384,103,Twitter for iPhone,Original tweet,https://t.co/110Eeg7KW3
700890391244103680,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11.0,10.0,Chet,None,2016,2,20,11.0,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,schipperke,0.122356,2383,629,6831384,103,Twitter for iPhone,Original tweet,https://t.co/TBv7Qh1zxZ
701570477911896070,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9.0,10.0,Yoda,None,2016,2,22,9.0,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,Yorkshire_terrier,0.90799,3017,1025,6831384,103,Twitter for iPhone,Original tweet,https://t.co/yVdMsVYHIx
701601587219795968,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10.0,10.0,Coopson,None,2016,2,22,10.0,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,Chihuahua,0.993661,2236,504,6831384,103,Twitter for iPhone,Original tweet,https://t.co/MWw3pVMhJA
701889187134500865,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11.0,10.0,Bilbo,None,2016,2,22,11.0,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,French_bulldog,0.902856,3819,1510,6831384,103,Twitter for iPhone,Original tweet,https://t.co/rH9SQgZUnQ
701952816642965504,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11.0,10.0,Rilo,None,2016,2,23,11.0,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,toy_poodle,0.33170700000000003,4090,1113,6831384,103,Twitter for iPhone,Original tweet,https://t.co/KInss2PXyX
701981390485725185,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12.0,10.0,Fiji,None,2016,2,23,12.0,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,Pomeranian,0.491022,3687,1083,6831384,103,Twitter for iPhone,Original tweet,https://t.co/fZRob6eotY
702217446468493312,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9.0,10.0,None,None,2016,2,23,9.0,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,golden_retriever,0.242419,5151,1470,6831384,103,Twitter for iPhone,Original tweet,https://t.co/y35Y1TJERY
702276748847800320,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11.0,10.0,None,None,2016,2,23,11.0,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,Boston_bull,0.697303,2650,834,6831384,103,Twitter for iPhone,Original tweet,https://t.co/rSNCEiTtfI
702321140488925184,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12.0,10.0,None,None,2016,2,24,12.0,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,West_Highland_white_terrier,0.769159,3522,1129,6831384,103,Twitter for iPhone,Original tweet,https://t.co/7u8mM99Tj5
702539513671897089,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12.0,10.0,a,None,2016,2,24,12.0,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,Pomeranian,0.714367,3075,1055,6831384,103,Twitter for iPhone,Original tweet,https://t.co/4EnShAQjv6
702671118226825216,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10.0,10.0,Rambo,None,2016,2,25,10.0,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,bloodhound,0.381227,2344,613,6831384,103,Twitter for iPhone,Original tweet,https://t.co/MpH1Fe9LhZ
702684942141153280,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11.0,10.0,Lucy,None,2016,2,25,11.0,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,golden_retriever,0.514085,3443,1180,6831384,103,Twitter for iPhone,Original tweet,https://t.co/d2b5C2R0aO
703079050210877440,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11.0,10.0,a,None,2016,2,26,11.0,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,Pembroke,0.778503,7907,3382,6831384,103,Twitter for iPhone,Original tweet,https://t.co/hMjzhdUHaW
700002074055016451,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9.0,10.0,Thumas,None,2016,2,17,9.0,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,Chihuahua,0.369488,3544,1474,6831384,103,Twitter for iPhone,Original tweet,https://t.co/x0ZDlNqfb1
697995514407682048,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",11.0,10.0,None,None,2016,2,12,11.0,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,Staffordshire_bullterrier,0.280222,1631,364,6831383,103,Twitter for iPhone,Original tweet,https://t.co/yAASRDPJnQ
698178924120031232,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10.0,10.0,Lily,None,2016,2,12,10.0,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,Chesapeake_Bay_retriever,0.351868,3015,807,6831383,103,Twitter for iPhone,Original tweet,https://t.co/BJbtCqGwZK
698195409219559425,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9.0,10.0,Beau,None,2016,2,12,9.0,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,Labrador_retriever,0.64369,17996,6553,6831384,103,Twitter for iPhone,Original tweet,https://t.co/GPaoH5qWEk
698262614669991936,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11.0,10.0,Franklin,None,2016,2,12,11.0,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,Italian_greyhound,0.107948,5100,2207,6831384,103,Twitter for iPhone,Original tweet,https://t.co/S712MJXulD
698342080612007937,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,11.0,10.0,Maximus,None,2016,2,13,11.0,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,boxer,0.8830479999999999,2433,1041,6831384,103,Twitter for iPhone,Original tweet,https://t.co/VmFfWMjNkp
698355670425473025,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10.0,10.0,Jessiga,None,2016,2,13,10.0,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,pug,0.990191,2005,492,6831384,103,Twitter for iPhone,Original tweet,https://t.co/MrdPZz1CGk
698549713696649216,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,9.0,10.0,Claude,None,2016,2,13,9.0,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,French_bulldog,0.998544,2486,679,6831384,103,Twitter for iPhone,Original tweet,https://t.co/EPdQquc1dG
698635131305795584,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,12.0,10.0,None,None,2016,2,13,12.0,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,Samoyed,0.15846400000000002,1374,374,6831384,103,Twitter for iPhone,Original tweet,https://t.co/rb8nzVNh7F
698703483621523456,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,7.0,10.0,Rusty,None,2016,2,14,7.0,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,Brittany_spaniel,0.931963,1557,415,6831384,103,Twitter for iPhone,Original tweet,https://t.co/hEH19t1eFp
698710712454139905,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,10.0,10.0,Cuddles,None,2016,2,14,10.0,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,Samoyed,0.329895,2655,752,6831384,103,Twitter for iPhone,Original tweet,https://t.co/rKjK88D05Z
698907974262222848,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10.0,10.0,None,None,2016,2,14,10.0,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,German_short-haired_pointer,0.983131,2725,680,6831384,103,Twitter for iPhone,Original tweet,https://t.co/GXq43zFfBu
698953797952008193,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,11.0,10.0,CeCe,None,2016,2,14,11.0,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,Italian_greyhound,0.382378,2902,985,6831384,103,Twitter for iPhone,Original tweet,https://t.co/oW9XMYG3F4
698989035503689728,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,13.0,10.0,Oliver,None,2016,2,14,13.0,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,Norfolk_terrier,0.24634,3631,1081,6831384,103,Twitter for iPhone,Original tweet,https://t.co/3BrRIWjG35
699072405256409088,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12.0,10.0,None,None,2016,2,15,12.0,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,Shih-Tzu,0.599587,3221,1295,6831384,103,Twitter for iPhone,Original tweet,https://t.co/7WrAWKdBac
699079609774645248,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8.0,10.0,Reagan,None,2016,2,15,8.0,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,schipperke,0.667324,2621,717,6831384,103,Twitter for iPhone,Original tweet,https://t.co/A2j2StfNgL
699323444782047232,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10.0,10.0,None,None,2016,2,15,10.0,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,Labrador_retriever,0.309696,3385,950,6831384,103,Twitter for iPhone,Original tweet,https://t.co/Rizm1LWh4z
699370870310113280,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11.0,10.0,Calbert,None,2016,2,15,11.0,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,cairn,0.337557,2011,482,6831384,103,Twitter for iPhone,Original tweet,https://t.co/iNFIHvcVur
699413908797464576,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11.0,10.0,Miley,None,2016,2,16,11.0,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,Samoyed,0.517479,2209,675,6831384,103,Twitter for iPhone,Original tweet,https://t.co/6r4GFZY5WS
699423671849451520,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10.0,10.0,None,None,2016,2,16,10.0,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,pug,0.99786,1467,362,6831384,103,Twitter for iPhone,Original tweet,https://t.co/b8ncwl6TlE
699446877801091073,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12.0,10.0,Archie,None,2016,2,16,12.0,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,Pembroke,0.9694,6360,2863,6831384,103,Twitter for iPhone,Original tweet,https://t.co/9fojElzIxx
699775878809702401,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11.0,10.0,Fillup,None,2016,2,17,11.0,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,Dandie_Dinmont,0.271683,2099,669,6831384,103,Twitter for iPhone,Original tweet,https://t.co/TEHu55ZQKD
699779630832685056,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10.0,10.0,None,None,2016,2,17,10.0,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,malinois,0.706038,2968,1357,6831384,103,Twitter for iPhone,Original tweet,https://t.co/B28ebc5LzQ
699788877217865730,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12.0,10.0,Nala,None,2016,2,17,12.0,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,Border_terrier,0.35506,2410,543,6831384,103,Twitter for iPhone,Original tweet,https://t.co/5bjrIRqByp
700029284593901568,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10.0,10.0,Coops,None,2016,2,17,10.0,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,West_Highland_white_terrier,0.726571,2215,636,6831384,103,Twitter for iPhone,Original tweet,https://t.co/8Nuny4lLE3
703356393781329922,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9.0,10.0,Socks,None,2016,2,26,9.0,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Border_collie,0.894842,2042,423,6831384,103,Twitter for iPhone,Original tweet,https://t.co/8rc5I22bBf
703382836347330562,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12.0,10.0,Charlie,None,2016,2,27,12.0,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,golden_retriever,0.945664,3755,1252,6831384,103,Twitter for iPhone,Original tweet,https://t.co/B9dOrmnPVt
706265994973601792,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11.0,10.0,Kara,None,2016,3,5,11.0,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,papillon,0.743715,2912,1003,6831384,103,Twitter for iPhone,Original tweet,https://t.co/lA6a8GefrV
706291001778950144,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11.0,10.0,None,None,2016,3,6,11.0,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,Border_terrier,0.587101,1818,511,6831384,103,Twitter for iPhone,Original tweet,https://t.co/qy33OBcexg
706346369204748288,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12.0,10.0,Koda,None,2016,3,6,12.0,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,Tibetan_mastiff,0.956462,3684,1006,6831384,103,Twitter for iPhone,Original tweet,https://t.co/VZV6oMJmU6
706516534877929472,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12.0,10.0,None,None,2016,3,6,12.0,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,golden_retriever,0.7726850000000001,3312,1128,6831384,103,Twitter for iPhone,Original tweet,https://t.co/KUS0xl7XIp
706538006853918722,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11.0,10.0,Oliver,None,2016,3,6,11.0,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,chow,0.541794,3700,1541,6831384,103,Twitter for iPhone,Original tweet,https://t.co/bxjO45rXKd
706644897839910912,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9.0,10.0,Shadow,None,2016,3,7,9.0,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,Chihuahua,0.132928,2758,1195,6831384,103,Twitter for iPhone,Original tweet,https://t.co/cdOkfEpjFw
706681918348251136,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12.0,10.0,Katie,None,2016,3,7,12.0,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,toy_poodle,0.717584,3547,1060,6831384,103,Twitter for iPhone,Original tweet,https://t.co/CFPIcGcwJv
707014260413456384,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11.0,10.0,Ellie,None,2016,3,8,11.0,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Chihuahua,0.58378,2463,647,6831384,103,Twitter for iPhone,Original tweet,https://t.co/15yCmd43zU
707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12.0,10.0,Tucker,None,2016,3,8,12.0,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker_spaniel,0.559658,4342,1502,6831384,103,Twitter for iPhone,Original tweet,https://t.co/gHtW5cgyy7
707038192327901184,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10.0,10.0,Kathmandu,None,2016,3,8,10.0,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,pug,0.642426,2353,877,6831384,103,Twitter for iPhone,Original tweet,https://t.co/z0cs7E4Xjj
707059547140169728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,10.0,Cupcake,None,2016,3,8,11.0,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed,0.8973120000000001,2752,740,6831175,103,Twitter for iPhone,Original tweet,https://t.co/D7rorf4YKL
707297311098011648,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10.0,10.0,Cassie,None,2016,3,8,10.0,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Blenheim_spaniel,0.370717,2945,877,6831384,103,Twitter for iPhone,Original tweet,https://t.co/B6dmZmJBdK
707377100785885184,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9.0,10.0,None,None,2016,3,9,9.0,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden_retriever,0.637225,3520,1178,6831384,103,Twitter for iPhone,Original tweet,https://t.co/iKThgKnW1j
707387676719185920,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,10.0,Clarkus,None,2016,3,9,10.0,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua,0.888468,3750,1430,6831384,103,Twitter for iPhone,Original tweet,https://t.co/XP5o7zGn0E
707420581654872064,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4.0,10.0,Keurig,None,2016,3,9,4.0,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,kuvasz,0.149391,2439,765,6831384,103,Twitter for iPhone,Original tweet,https://t.co/xOrUyj7K30
707741517457260545,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10.0,10.0,None,None,2016,3,10,10.0,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,whippet,0.738371,2660,669,6831384,103,Twitter for iPhone,Original tweet,https://t.co/0nMgoue8IR
707776935007539200,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11.0,10.0,Sadie,None,2016,3,10,11.0,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,miniature_pinscher,0.890426,3502,1038,6831384,103,Twitter for iPhone,Original tweet,https://t.co/DB8fyeDs8B
707969809498152960,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11.0,10.0,Rufus,None,2016,3,10,11.0,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,toy_poodle,0.908491,2880,1062,6831384,103,Twitter for iPhone,Original tweet,https://t.co/dGoTWNfIsm
706166467411222528,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7.0,10.0,Dexter,None,2016,3,5,7.0,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,Samoyed,0.430418,5512,1765,6831384,103,Twitter for iPhone,Original tweet,https://t.co/sA7P3JSqiv
703425003149250560,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",9.0,10.0,None,None,2016,2,27,9.0,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,miniature_pinscher,0.292866,4078,1514,6831384,103,Twitter for iPhone,Original tweet,https://t.co/6JYLpUmBrC
703769065844768768,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10.0,10.0,None,None,2016,2,28,10.0,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,boxer,0.838994,3527,1243,6831384,103,Twitter for iPhone,Original tweet,https://t.co/QQZDCYl6zT
703774238772166656,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10.0,10.0,None,None,2016,2,28,10.0,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador_retriever,0.990119,1977,510,6831384,103,Twitter for iPhone,Original tweet,https://t.co/ZvxdB4i9AG
704054845121142784,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,60.0,50.0,a,None,2016,2,28,12.0,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great_Pyrenees,0.6679390000000001,3130,1002,6831384,103,Twitter for iPhone,Original tweet,https://t.co/9dpcw6MdWa
704364645503647744,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12.0,10.0,Bisquick,None,2016,2,29,12.0,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,0.980695,8609,3888,6831384,103,Twitter for iPhone,Original tweet,https://t.co/5zX5XD3i6K
704480331685040129,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11.0,10.0,Lucia,None,2016,3,1,11.0,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Samoyed,0.979206,3645,1157,6831384,103,Twitter for iPhone,Original tweet,https://t.co/qv6qlEUCEe
704499785726889984,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12.0,10.0,None,None,2016,3,1,12.0,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,0.376541,3149,1089,6831384,103,Twitter for iPhone,Original tweet,https://t.co/dlF93GLnDc
697943111201378304,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10.0,10.0,Cassie,None,2016,2,12,10.0,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,Great_Dane,0.126924,2573,756,6831383,103,Twitter for iPhone,Original tweet,https://t.co/e8bj97CisO
704847917308362754,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12.0,10.0,None,None,2016,3,2,12.0,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,golden_retriever,0.85724,5476,1685,6831384,103,Twitter for iPhone,Original tweet,https://t.co/kQPVxqA3gq
704871453724954624,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12.0,10.0,None,None,2016,3,2,12.0,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,Norfolk_terrier,0.689504,4543,1217,6831384,103,Twitter for iPhone,Original tweet,https://t.co/mIQ1KoVsmU
705066031337840642,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12.0,10.0,Reese,None,2016,3,2,12.0,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Airedale,0.868658,2327,662,6831384,103,Twitter for iPhone,Original tweet,https://t.co/VA6jnNUyuW
